document_id,ticker,company_name,report_year,dimension_code,raw_score,evidence_locator,evidence_exists,evidence_text_short,evidence_semantic_status,evidence_issue_type,score_evidence_alignment,needs_review,recommended_action,repair_status,repair_reason,numeric_issue_status
MDA_5187_HBGLOB_2023,HBGLOB,HB Global Limited,2023,AR05,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS Overview of Business and Objectives HB Global Limited (“HBGL”) is principally an investment holding company and currently the Group has one active wholly owned subsidiary as below: 100% owned Su,strong,none,aligned,false,accept,,,
MDA_5187_HBGLOB_2024,HBGLOB,HB Global Limited,2024,AR01,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF BUSINESS AND OPERATIONS HBGL specialises in the food industry, focusing on the processing, packaging, and production of ready-to- serve foods, frozen vegetables, and other culinary p",strong,none,aligned,false,accept,,,
MDA_5187_HBGLOB_2024,HBGLOB,HB Global Limited,2024,AR02,2,[MDA_P008],true,[MDA_P008] ANNUAL REPORT 2024 HB GLOBAL LIMITED MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) Gross Margin FYE 2024 FYE 2023 Changes RMB’ million RMB’ million % Revenue 80.726 80.049 0.8 Cost of Sales (65.420) (78.995) -17.18 Gross Profit 15.,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5187_HBGLOB_2024,HBGLOB,HB Global Limited,2024,AR03,2,[MDA_P006],true,"[MDA_P006] The Group has entered into partnerships with regional and international retailers, distributors, and institutional buyers, strengthening its market position across key territories. By aligning its offerings with evolving consumer",strong,none,aligned,false,accept,,,
MDA_5187_HBGLOB_2024,HBGLOB,HB Global Limited,2024,AR04,2,[MDA_P005],true,[MDA_P005] ANNUAL REPORT 2024 HB GLOBAL LIMITED MANAGEMENT DISCUSSION AND ANALYSIS (cont’d) Expansion into High-Growth Sectors HBGL has broadened its portfolio by venturing into large-scale agriculture and aquaculture. These initiatives sup,strong,none,aligned,false,accept,,,
MDA_5187_HBGLOB_2024,HBGLOB,HB Global Limited,2024,AR05,4,[MDA_P001],true,"[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OVERVIEW OF BUSINESS AND OPERATIONS HBGL specialises in the food industry, focusing on the processing, packaging, and production of ready-to- serve foods, frozen vegetables, and other culinary p",strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2020,CNOUHUA,China Ouhua Winery Holdings Limited,2020,AR01,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2020,CNOUHUA,China Ouhua Winery Holdings Limited,2020,AR02,3,[MDA_P002],true,[MDA_P002] Annual Report 2020,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5188_CNOUHUA_2020,CNOUHUA,China Ouhua Winery Holdings Limited,2020,AR03,2,[MDA_P003],true,"[MDA_P003] a) Revenue For FY 2020, China Ouhua, which is principally involved in importing and sales of grape wines with its sole manufacturing plant which is located in Yantai City, Shandong Province, China recorded a revenue decline of 6.",strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2020,CNOUHUA,China Ouhua Winery Holdings Limited,2020,AR04,2,[MDA_P003],true,"[MDA_P003] a) Revenue For FY 2020, China Ouhua, which is principally involved in importing and sales of grape wines with its sole manufacturing plant which is located in Yantai City, Shandong Province, China recorded a revenue decline of 6.",strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2020,CNOUHUA,China Ouhua Winery Holdings Limited,2020,AR05,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2021,CNOUHUA,China Ouhua Winery Holdings Limited,2021,AR01,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2021,CNOUHUA,China Ouhua Winery Holdings Limited,2021,AR02,3,[MDA_P002],true,[MDA_P002] Annual Report 2021,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5188_CNOUHUA_2021,CNOUHUA,China Ouhua Winery Holdings Limited,2021,AR03,2,[MDA_P003],true,"[MDA_P003] a) Revenue For FY 2021, China Ouhua, which is principally involved in importing and sales of grape wines with its sole manufacturing plant located in Yantai City, Shandong Province, China recorded a revenue decline of 23.31% or R",strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2021,CNOUHUA,China Ouhua Winery Holdings Limited,2021,AR04,2,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2021,CNOUHUA,China Ouhua Winery Holdings Limited,2021,AR05,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2022,CNOUHUA,China Ouhua Winery Holdings Limited,2022,AR01,2,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2022,CNOUHUA,China Ouhua Winery Holdings Limited,2022,AR02,3,[MDA_P002],true,[MDA_P002] Annual Report 2022,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5188_CNOUHUA_2022,CNOUHUA,China Ouhua Winery Holdings Limited,2022,AR03,2,[MDA_P003],true,"[MDA_P003] b) Profit(Loss) after Taxation Loss for FY 2022 was RMB 25.940 million as compared with FY 2021's loss of RMB 4.263 million.The higher loss figure in FY 2022 was mainly due to Inventories written down, which amount to RMB15.396 m",strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2022,CNOUHUA,China Ouhua Winery Holdings Limited,2022,AR04,2,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2022,CNOUHUA,China Ouhua Winery Holdings Limited,2022,AR05,2,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2023,CNOUHUA,China Ouhua Winery Holdings Limited,2023,AR01,2,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2023,CNOUHUA,China Ouhua Winery Holdings Limited,2023,AR02,3,[MDA_P002],true,[MDA_P002] Annual Report 2023,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5188_CNOUHUA_2023,CNOUHUA,China Ouhua Winery Holdings Limited,2023,AR03,2,[MDA_P003],true,"[MDA_P003] b) Profit(Loss) after Taxation Loss for FY 2023 was RMB 7.403 million as compared with FY 2022's loss of RMB 25.940 million.The higher loss figure in FY 2022 was mainly due to Inventories written down, which amount to RMB15.396 m",strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2023,CNOUHUA,China Ouhua Winery Holdings Limited,2023,AR04,2,[MDA_P003],true,"[MDA_P003] b) Profit(Loss) after Taxation Loss for FY 2023 was RMB 7.403 million as compared with FY 2022's loss of RMB 25.940 million.The higher loss figure in FY 2022 was mainly due to Inventories written down, which amount to RMB15.396 m",strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2023,CNOUHUA,China Ouhua Winery Holdings Limited,2023,AR05,2,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2024,CNOUHUA,China Ouhua Winery Holdings Limited,2024,AR01,2,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2024,CNOUHUA,China Ouhua Winery Holdings Limited,2024,AR02,3,[MDA_P002],true,[MDA_P002] Annual Report 2024,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5188_CNOUHUA_2024,CNOUHUA,China Ouhua Winery Holdings Limited,2024,AR03,2,[MDA_P003],true,"[MDA_P003] a) Revenue For FY 2024, China Ouhua, which is principally involved in importing and sales of grape wines with its sole manufacturing plant located in Yantai City, Shandong Province, China recorded a decrease in revenue of 8.40% o",strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2024,CNOUHUA,China Ouhua Winery Holdings Limited,2024,AR04,2,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5188_CNOUHUA_2024,CNOUHUA,China Ouhua Winery Holdings Limited,2024,AR05,2,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis CHINA OUHUA WINERY HOLDINGS LIMITED Overview of Performance Prospects,strong,none,aligned,false,accept,,,
MDA_5202_MSM_2020,MSM,MSM,2020,AR01,4,[MDA_P001],true,"[MDA_P001] GROUP CHIEF EXECUTIVE OFFICER REVIEW Generally, the business community in Malaysia is experiencing tighter cash flow due to enforced business closures as part of the government’s movement control order (MCO) from March to May 202",strong,none,aligned,false,accept,,,
MDA_5202_MSM_2020,MSM,MSM,2020,AR02,3,[MDA_P001],true,"[MDA_P001] GROUP CHIEF EXECUTIVE OFFICER REVIEW Generally, the business community in Malaysia is experiencing tighter cash flow due to enforced business closures as part of the government’s movement control order (MCO) from March to May 202",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5202_MSM_2020,MSM,MSM,2020,AR03,2,[MDA_P001],true,"[MDA_P001] GROUP CHIEF EXECUTIVE OFFICER REVIEW Generally, the business community in Malaysia is experiencing tighter cash flow due to enforced business closures as part of the government’s movement control order (MCO) from March to May 202",strong,none,aligned,false,accept,,,
MDA_5202_MSM_2020,MSM,MSM,2020,AR04,2,[MDA_P002],true,"[MDA_P002] During the initial phase of MCO, most of the domestic customers suspended their operations whilst During the initial phase of MCO, most of the domestic customers suspended their operations whilst the Industry customers were facin",strong,none,aligned,false,accept,,,
MDA_5202_MSM_2020,MSM,MSM,2020,AR05,2,[MDA_P001],true,"[MDA_P001] GROUP CHIEF EXECUTIVE OFFICER REVIEW Generally, the business community in Malaysia is experiencing tighter cash flow due to enforced business closures as part of the government’s movement control order (MCO) from March to May 202",strong,none,aligned,false,accept,,,
MDA_5202_MSM_2021,MSM,MSM,2021,AR01,2,[MDA_P001],true,[MDA_P001] GROUP FINANCIAL,acceptable,none,aligned,false,accept,,,
MDA_5202_MSM_2021,MSM,MSM,2021,AR02,3,[MDA_P002],true,[MDA_P002] REVIEW,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5202_MSM_2021,MSM,MSM,2021,AR03,2,[MDA_P003],true,"[MDA_P003] Key Financial Performance Indicators MSM uses several key financial indicators to measure its financial performance. These key financial indicators are: Revenue, Profit Before Tax (PBT), Return on Capital Employed (ROCE), Net Deb",weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_5202_MSM_2021,MSM,MSM,2021,AR04,4,[MDA_P021],true,"[MDA_P021] Outlook The Group performed well in the financial year ended 31 December 2021, buoyed by good raw sugar hedging. We expect the level of sugar consumption to improve in FY2022 as travel restrictions ease domestically. While raw su",strong,none,aligned,false,accept,,,
MDA_5202_MSM_2021,MSM,MSM,2021,AR05,2,[MDA_P001],true,[MDA_P001] GROUP FINANCIAL,acceptable,none,aligned,false,accept,,,
MDA_5202_MSM_2022,MSM,MSM,2022,AR01,2,[MDA_P001],true,"[MDA_P001] Business Review NY11 RAW SUGAR PRICE PROCUREMENT OF RAW SUGAR 1,008,959 tonnes 968,646 tonnes 1,092,869 tonnes NY11 RAW SUGAR PRICE",strong,none,aligned,false,accept,,,
MDA_5202_MSM_2022,MSM,MSM,2022,AR02,3,[MDA_P001],true,"[MDA_P001] Business Review NY11 RAW SUGAR PRICE PROCUREMENT OF RAW SUGAR 1,008,959 tonnes 968,646 tonnes 1,092,869 tonnes NY11 RAW SUGAR PRICE",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5202_MSM_2022,MSM,MSM,2022,AR03,2,[MDA_P001],true,"[MDA_P001] Business Review NY11 RAW SUGAR PRICE PROCUREMENT OF RAW SUGAR 1,008,959 tonnes 968,646 tonnes 1,092,869 tonnes NY11 RAW SUGAR PRICE",weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_5202_MSM_2022,MSM,MSM,2022,AR04,4,[MDA_P003],true,"[MDA_P003] NAVIGATING THE HIGH-COST ENVIRONMENT Despite the generally higher prices, MSM remained more committed than ever to its strategy of always procuring raw sugar at the lowest possible price. MSM have also explored various pricing me",acceptable,none,aligned,false,accept,,,
MDA_5202_MSM_2022,MSM,MSM,2022,AR05,2,[MDA_P001],true,"[MDA_P001] Business Review NY11 RAW SUGAR PRICE PROCUREMENT OF RAW SUGAR 1,008,959 tonnes 968,646 tonnes 1,092,869 tonnes NY11 RAW SUGAR PRICE",strong,none,aligned,false,accept,,,
MDA_5202_MSM_2023,MSM,MSM,2023,AR01,4,[MDA_P001],true,[MDA_P001] MSM AT A GLANCE A PERSPECTIVE FROM OUR LEADERSHIP OUR APPROACH TO VALUE CREATION OUR GROUP BUSINESS REVIEW MSM Malaysia Holdings Berhad Sustainable Excellence Through Integration GROUP FINANCIAL REVIEW DR MAZATUL 'AINI SHAHAR ABD,strong,none,aligned,false,accept,,,
MDA_5202_MSM_2023,MSM,MSM,2023,AR02,2,[MDA_P001],true,[MDA_P001] MSM AT A GLANCE A PERSPECTIVE FROM OUR LEADERSHIP OUR APPROACH TO VALUE CREATION OUR GROUP BUSINESS REVIEW MSM Malaysia Holdings Berhad Sustainable Excellence Through Integration GROUP FINANCIAL REVIEW DR MAZATUL 'AINI SHAHAR ABD,acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5202_MSM_2023,MSM,MSM,2023,AR03,4,[MDA_P001],true,[MDA_P001] MSM AT A GLANCE A PERSPECTIVE FROM OUR LEADERSHIP OUR APPROACH TO VALUE CREATION OUR GROUP BUSINESS REVIEW MSM Malaysia Holdings Berhad Sustainable Excellence Through Integration GROUP FINANCIAL REVIEW DR MAZATUL 'AINI SHAHAR ABD,strong,none,aligned,false,accept,,,
MDA_5202_MSM_2023,MSM,MSM,2023,AR04,2,[MDA_P001],true,[MDA_P001] MSM AT A GLANCE A PERSPECTIVE FROM OUR LEADERSHIP OUR APPROACH TO VALUE CREATION OUR GROUP BUSINESS REVIEW MSM Malaysia Holdings Berhad Sustainable Excellence Through Integration GROUP FINANCIAL REVIEW DR MAZATUL 'AINI SHAHAR ABD,strong,none,aligned,false,accept,,,
MDA_5202_MSM_2023,MSM,MSM,2023,AR05,2,[MDA_P001],true,[MDA_P001] MSM AT A GLANCE A PERSPECTIVE FROM OUR LEADERSHIP OUR APPROACH TO VALUE CREATION OUR GROUP BUSINESS REVIEW MSM Malaysia Holdings Berhad Sustainable Excellence Through Integration GROUP FINANCIAL REVIEW DR MAZATUL 'AINI SHAHAR ABD,strong,none,aligned,false,accept,,,
MDA_5202_MSM_2024,MSM,MSM,2024,AR01,2,[MDA_P001],true,"[MDA_P001] Discussion and Analysis (MD&A). In addition, corporate announcements are made to keep shareholders informed of significant developments affecting the Company, in full compliance with the Listing Requirements. The Board also ensur",strong,none,aligned,false,accept,,,
MDA_5202_MSM_2024,MSM,MSM,2024,AR02,3,[MDA_P001],true,"[MDA_P001] Discussion and Analysis (MD&A). In addition, corporate announcements are made to keep shareholders informed of significant developments affecting the Company, in full compliance with the Listing Requirements. The Board also ensur",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5202_MSM_2024,MSM,MSM,2024,AR03,1,[MDA_P001],true,"[MDA_P001] Discussion and Analysis (MD&A). In addition, corporate announcements are made to keep shareholders informed of significant developments affecting the Company, in full compliance with the Listing Requirements. The Board also ensur",acceptable,none,aligned,false,accept,,,
MDA_5202_MSM_2024,MSM,MSM,2024,AR04,2,[MDA_P002],true,"[MDA_P002] RISK MANAGEMENT AND INTERNAL CONTROLS The Board remains committed to maintaining and continually enhancing MSM Group’s and its subsidiaries’ risk management and internal control systems, with the support of the AGRC. The Group’s",acceptable,none,aligned,false,accept,,,
MDA_5202_MSM_2024,MSM,MSM,2024,AR05,2,[MDA_P001],true,"[MDA_P001] Discussion and Analysis (MD&A). In addition, corporate announcements are made to keep shareholders informed of significant developments affecting the Company, in full compliance with the Listing Requirements. The Board also ensur",strong,none,aligned,false,accept,,,
MDA_5306_FFB_2022,FFB,FarmFresh,2022,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OUR VALUE CREATING BUSINESS MODEL,strong,none,aligned,false,accept,,,
MDA_5306_FFB_2022,FFB,FarmFresh,2022,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OUR VALUE CREATING BUSINESS MODEL,weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,no_numeric_issue
MDA_5306_FFB_2022,FFB,FarmFresh,2022,AR03,2,[MDA_P002],true,[MDA_P002] OUTCOMES FINANCIAL CAPITAL ·· Revenue: RM501.9 million ·· Profit Before Tax: RM65.7 million ·· Earnings Per Share: 4.87 sen ·· Shareholders' Equity: RM611.0 million ·· Cash and cash equivalents: RM28.1 million MANUFACTURED CAPITA,strong,none,aligned,false,accept,,,
MDA_5306_FFB_2022,FFB,FarmFresh,2022,AR04,4,[MDA_P004],true,"[MDA_P004] While demand for our products has remained stable during this period, we have been adversely affected due to the increasing price of inputs, placing pressure on our margins, and have witnessed a sharp rise in logistics costs in i",strong,none,aligned,false,accept,,,
MDA_5306_FFB_2022,FFB,FarmFresh,2022,AR05,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS OUR VALUE CREATING BUSINESS MODEL,strong,none,aligned,false,accept,,,
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR01,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis A. Strategic Review 62 Market Landscape – Key Market Trends 66 Key Risks and Mitigation 69 Material Matters 74 Our Strategic Priorities B. Financial Review 76 Group Financial Review 78 5-Year Gr,strong,none,aligned,false,accept,,,
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR02,2,[MDA_P047],true,"[MDA_P047] The Group faced a variety of macroeconomic challenges during the year, Despite recording commendable topline growth, the unprecedented rising costs have resulted in our margins compressing, resulting in lower profitability of the",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR03,2,[MDA_P003],true,"[MDA_P003] In our commitment to drive sustained value creation, we thoroughly analyse and evaluate all market factors and developments that hold the potential to shape our operations. The strategies we craft to address these global megatren",strong,none,aligned,false,accept,,,
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR04,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis A. Strategic Review 62 Market Landscape – Key Market Trends 66 Key Risks and Mitigation 69 Material Matters 74 Our Strategic Priorities B. Financial Review 76 Group Financial Review 78 5-Year Gr,strong,none,aligned,false,accept,,,
MDA_5306_FFB_2023,FFB,FarmFresh,2023,AR05,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis A. Strategic Review 62 Market Landscape – Key Market Trends 66 Key Risks and Mitigation 69 Material Matters 74 Our Strategic Priorities B. Financial Review 76 Group Financial Review 78 5-Year Gr,strong,none,aligned,false,accept,,,
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR01,4,[MDA_P001],true,"[MDA_P001] IN A CONSTANTLY CHANGING BUSINESS LANDSCAPE, CHARACTERISED BY EVOLVING CONSUMER PREFERENCES, REGULATORY SHIFTS AND GLOBAL CHALLENGES, WE REMAIN COMMITTED TO MANAGING THE COMPLEXITIES OF OPERATING FROM GRASS TO GLASS IN THE DAIRY",strong,none,aligned,false,accept,,,
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR02,3,[MDA_P004],true,"[MDA_P004] Since 2014, we have adopted regenerative agricultural practices to minimise waste and responsibly use natural resources. Building on these efforts, we have identified biogas facilities as a promising sustainability initiative. Th",acceptable,numeric_review_required,partial,true,manual_review,,,numeric_review_required
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR03,4,[MDA_P003],true,"[MDA_P003] With increasing demand for our milk products, we have proactively expanded our capacity across all six of our farms. Notably, we completed construction of new barns at our Taiping farm, boosting its herd capacity by 1,500 cows, m",strong,none,aligned,false,accept,,,
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR04,4,[MDA_P002],true,"[MDA_P002] THIS OPERATIONAL REVIEW OUTLINES THE KEY ACHIEVEMENTS OF OUR FARMING, MANUFACTURING AND DISTRIBUTION SEGMENTS OVER THE PAST YEAR, REVEALING THEIR CURRENT AND FUTURE IMPACT ON OUR BUSINESS OPERATIONS AND GROWTH PROSPECTS. Integrat",strong,none,aligned,false,accept,,,
MDA_5306_FFB_2024,FFB,FarmFresh,2024,AR05,4,[MDA_P001],true,"[MDA_P001] IN A CONSTANTLY CHANGING BUSINESS LANDSCAPE, CHARACTERISED BY EVOLVING CONSUMER PREFERENCES, REGULATORY SHIFTS AND GLOBAL CHALLENGES, WE REMAIN COMMITTED TO MANAGING THE COMPLEXITIES OF OPERATING FROM GRASS TO GLASS IN THE DAIRY",strong,none,aligned,false,accept,,,
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR01,2,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,not_enough_numbers
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR03,2,[MDA_P002],true,[MDA_P002] ANNUAL REPORT 2020 REVIEW OF THE FINANCIAL RESULTS AND FINANCIAL CONDITIONS (cont’d) Bedding Products Division Bedding Products Division registered a higher revenue of RM77.0 million with a profit before taxation of RM2.8 million,strong,none,aligned,false,accept,,,
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR04,4,[MDA_P006],true,"[MDA_P006] Sofiya Residensi, Desa ParkCity, Kuala Lumpur The retail distribution business remains active but dealers are buying with lesser volume. The Division will spare more efforts to promote AKRON and SOX (in-house brands) for year 202",strong,none,aligned,false,accept,,,
MDA_5533_OCB_2020,OCB,OCB Berhad,2020,AR05,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS,strong,none,aligned,false,accept,,,
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR01,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis,strong,none,aligned,false,accept,,,
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR02,3,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis,weak,missing_financial_content,partial,true,manual_required,manual_required,repair_output_still_invalid,no_numeric_issue
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR03,2,[MDA_P002],true,[MDA_P002] Registration No. 195901000114 (3465-H) REVIEW OF THE OPERATING ACTIVITIES (cont’d) Consumer Foods Division (cont’d) Spices & Seasonings Specialities Sdn. Bhd. received the FSSC 22000 certification in August 2021. With this certif,weak,missing_causal_explanation,partial,true,manual_review,,,
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR04,4,[MDA_P002],true,[MDA_P002] Registration No. 195901000114 (3465-H) REVIEW OF THE OPERATING ACTIVITIES (cont’d) Consumer Foods Division (cont’d) Spices & Seasonings Specialities Sdn. Bhd. received the FSSC 22000 certification in August 2021. With this certif,strong,none,aligned,false,accept,,,
MDA_5533_OCB_2021,OCB,OCB Berhad,2021,AR05,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis,strong,none,aligned,false,accept,,,
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR01,5,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis The Board of Directors of OCB Berhad (“OCB” or “the Company”) (“Board”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group,weak,non_mda_noise,partial,true,manual_required,manual_required,repair_output_still_invalid,
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR02,3,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis The Board of Directors of OCB Berhad (“OCB” or “the Company”) (“Board”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group,weak,non_mda_noise,partial,true,manual_required,manual_required,repair_output_still_invalid,no_numeric_issue
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR03,4,[MDA_P006],true,"[MDA_P006] REVIEW OF THE FINANCIAL RESULTS AND FINANCIAL CONDITIONS The Group’s financial performance for FYE 2022 as compared to FYE 2021 is as follows: FYE 2022 RM’000 FYE 2021 RM’000 Increase/ (Decrease) RM’000 % Revenue 254,904 238,893",acceptable,none,aligned,false,accept,,,
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR04,4,[MDA_P009],true,[MDA_P009] The Consumer Foods Division posted a loss before taxation of RM2.2 million for FYE 2022 as compared to a profit before taxation of RM0.8 million in FYE 2021 due to rising raw materials cost and higher operating expenses ratio. Ma,strong,none,aligned,false,accept,,,
MDA_5533_OCB_2022,OCB,OCB Berhad,2022,AR05,4,[MDA_P001],true,[MDA_P001] Management Discussion and Analysis The Board of Directors of OCB Berhad (“OCB” or “the Company”) (“Board”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group,weak,non_mda_noise,partial,true,manual_required,manual_required,repair_output_still_invalid,
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR01,4,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS The Board of Directors of OCB Berhad (“OCB” or “the Company”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group” or “the,weak,non_mda_noise,partial,true,manual_required,manual_required,repair_output_still_invalid,
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR02,3,[MDA_P001],true,[MDA_P001] MANAGEMENT DISCUSSION AND ANALYSIS The Board of Directors of OCB Berhad (“OCB” or “the Company”) and the Management are pleased to present material non-financial information on OCB and its group of companies (“OCB Group” or “the,weak,non_mda_noise,partial,true,manual_required,manual_required,repair_output_still_invalid,not_enough_numbers
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR03,4,[MDA_P006],true,"[MDA_P006] REVIEW OF THE FINANCIAL RESULTS AND FINANCIAL CONDITIONS The Group’s financial performance for the FYE 2023 as compared to FYE 2022 is as follows: FYE 2023 RM’000 FYE 2022 RM’000 Increase/ (Decrease) RM’000 % Revenue 298,600 254,",acceptable,none,aligned,false,accept,,,
MDA_5533_OCB_2023,OCB,OCB Berhad,2023,AR04,4,[MDA_P030],true,"[MDA_P030] Registration No. 195901000114 (3465-H) BUSINESS OUTLOOK 2024 Malaysia’s Gross Domestic Product (“GDP”) is expected to grow strongly at 4.5 percent to 5.0 percent in 2024, primarily on the back of a recovery in the manufacturing s",acceptable,none,aligned,false,accept,,,
