document_id,ticker,company_name,report_year,dimension_code,stability_case_type,failure_reason,source_file,raw_output_path,parsed_output_path,evidence_locator,evidence_exists,score_current,score_comparison,score_diff,needs_rescore,recommended_action
MDA_3026_DLADY_2022,DLADY,DL,2022,AR02,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3026_DLADY_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3026_DLADY_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3026_DLADY_2022,DLADY,DL,2022,AR03,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3026_DLADY_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3026_DLADY_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3026_DLADY_2022,DLADY,DL,2022,AR04,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3026_DLADY_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3026_DLADY_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3026_DLADY_2022,DLADY,DL,2022,AR05,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3026_DLADY_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3026_DLADY_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3026_DLADY_2022,DLADY,DL,2022,AR02,numeric_checker,AR02_numeric_discrepancy,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/03_numeric_checks/mda_v2_numeric_checks_summary.csv,,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_3026_DLADY_2022_parsed.json,,,,,,false,fix_numeric_checker
MDA_3689_FN_2020,FN,FNHB,2020,ALL,stability_batch,json_parse_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_3689_FN_2020_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2020_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2020_parsed.json,,,,,,false,repair_json_only
MDA_3689_FN_2020,FN,FNHB,2020,ALL,stability_batch,schema_validation_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_3689_FN_2020_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2020_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2020_parsed.json,,,,,,false,repair_json_only
MDA_3689_FN_2020,FN,FNHB,2020,AR01,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2020_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2020_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2020,FN,FNHB,2020,AR02,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2020_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2020_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2020,FN,FNHB,2020,AR03,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2020_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2020_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2020,FN,FNHB,2020,AR04,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2020_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2020_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2020,FN,FNHB,2020,AR05,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2020_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2020_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2021,FN,FNHB,2021,ALL,stability_batch,json_parse_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_3689_FN_2021_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2021_parsed.json,,,,,,false,repair_json_only
MDA_3689_FN_2021,FN,FNHB,2021,ALL,stability_batch,schema_validation_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_3689_FN_2021_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2021_parsed.json,,,,,,false,repair_json_only
MDA_3689_FN_2021,FN,FNHB,2021,AR01,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2021,FN,FNHB,2021,AR02,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2021,FN,FNHB,2021,AR03,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2021,FN,FNHB,2021,AR04,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2021,FN,FNHB,2021,AR05,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2022,FN,FNHB,2022,ALL,stability_batch,json_parse_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_3689_FN_2022_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2022_parsed.json,,,,,,false,repair_json_only
MDA_3689_FN_2022,FN,FNHB,2022,ALL,stability_batch,schema_validation_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_3689_FN_2022_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2022_parsed.json,,,,,,false,repair_json_only
MDA_3689_FN_2022,FN,FNHB,2022,AR01,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2022,FN,FNHB,2022,AR02,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2022,FN,FNHB,2022,AR03,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2022,FN,FNHB,2022,AR04,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2022,FN,FNHB,2022,AR05,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_3689_FN_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_3689_FN_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_3689_FN_2022,FN,FNHB,2022,AR02,numeric_checker,AR02_numeric_discrepancy,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/03_numeric_checks/mda_v2_numeric_checks_summary.csv,,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_3689_FN_2022_parsed.json,,,,,,false,fix_numeric_checker
MDA_4065_PPB_2021,PPB,PPB,2021,ALL,stability_batch,json_parse_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_4065_PPB_2021_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2021_parsed.json,,,,,,false,repair_json_only
MDA_4065_PPB_2021,PPB,PPB,2021,ALL,stability_batch,schema_validation_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_4065_PPB_2021_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2021_parsed.json,,,,,,false,repair_json_only
MDA_4065_PPB_2021,PPB,PPB,2021,AR01,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_4065_PPB_2021,PPB,PPB,2021,AR02,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_4065_PPB_2021,PPB,PPB,2021,AR03,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_4065_PPB_2021,PPB,PPB,2021,AR04,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_4065_PPB_2021,PPB,PPB,2021,AR05,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2021_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2021_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_4065_PPB_2021,PPB,PPB,2021,AR02,numeric_checker,AR02_numeric_discrepancy,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/03_numeric_checks/mda_v2_numeric_checks_summary.csv,,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_4065_PPB_2021_parsed.json,,,,,,false,fix_numeric_checker
MDA_4065_PPB_2022,PPB,PPB,2022,ALL,stability_batch,json_parse_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_4065_PPB_2022_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2022_parsed.json,,,,,,false,repair_json_only
MDA_4065_PPB_2022,PPB,PPB,2022,ALL,stability_batch,schema_validation_failure,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_4065_PPB_2022_parsed.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2022_parsed.json,,,,,,false,repair_json_only
MDA_4065_PPB_2022,PPB,PPB,2022,AR01,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_4065_PPB_2022,PPB,PPB,2022,AR02,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_4065_PPB_2022,PPB,PPB,2022,AR03,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_4065_PPB_2022,PPB,PPB,2022,AR04,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_4065_PPB_2022,PPB,PPB,2022,AR05,stability_batch,missing_dimension,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_4065_PPB_2022_attempt_3.json,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/06_ratings/per_document/mda/MDA_4065_PPB_2022_parsed.json,,,,,,true,rerun_failed_dimension_only
MDA_0212_SDS_2020,SDS,SDSG,2020,AR02,stability_batch,low_confidence,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_0212_SDS_2020_attempt_1.json,,"[MDA_P008], [MDA_P009]",true,2,,,false,manual_review
MDA_0212_SDS_2020,SDS,SDSG,2020,AR02,numeric_checker,AR02_numeric_discrepancy,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/03_numeric_checks/mda_v2_numeric_checks_summary.csv,,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_0212_SDS_2020_parsed.json,"[MDA_P008], [MDA_P009]",true,2,,,false,fix_numeric_checker
MDA_0212_SDS_2022,SDS,SDSG,2022,AR02,stability_batch,low_confidence,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/mda_v2_stability_ratings_long.csv,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/_self_correction/mda_v2_stability_batch_tmp/05_raw_model_outputs/mda/MDA_0212_SDS_2022_attempt_1.json,,[MDA_P007],true,2,,,false,manual_review
MDA_0212_SDS_2022,SDS,SDSG,2022,AR02,numeric_checker,AR02_numeric_discrepancy,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/03_numeric_checks/mda_v2_numeric_checks_summary.csv,,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_0212_SDS_2022_parsed.json,[MDA_P007],true,2,,,false,fix_numeric_checker
MDA_0212_SDS_2023,SDS,SDSG,2023,AR02,numeric_checker,AR02_numeric_discrepancy,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/03_numeric_checks/mda_v2_numeric_checks_summary.csv,,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_0212_SDS_2023_parsed.json,"[MDA_P007], [MDA_P008]",true,2,,,false,fix_numeric_checker
MDA_0212_SDS_2024,SDS,SDSG,2024,AR02,numeric_checker,AR02_numeric_discrepancy,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/03_numeric_checks/mda_v2_numeric_checks_summary.csv,,/Users/zhaojiahao/Documents/马来西亚F&B/06_scoring/06_ratings/mda_v2_stability_batch/per_document/MDA_0212_SDS_2024_parsed.json,"[MDA_P007], [MDA_P008]",true,2,,,false,fix_numeric_checker
